Date,adj_close,Volume,log_ret,ret,entropy,entropy_norm,vol_rolling,low_entropy,signal,strategy_ret,bench_ret,strategy_ret_net
2011-05-18,5420.60009765625,0,-0.0033795349947825953,-0.00337383079405007,1.584962500721156,1.0,0.20242753598019372,0,0,-0.0,-0.00337383079405007,-0.0
2011-05-19,5428.10009765625,0,0.0013826543382725416,0.0013836106454787611,1.584962500721156,1.0,0.20236567311170386,0,0,0.0,0.0013836106454787611,0.0
2011-05-20,5486.35009765625,0,0.010674024255009313,0.010731194884403772,1.584962500721156,1.0,0.19959170057464046,0,0,0.0,0.010731194884403772,0.0
2011-05-23,5386.5498046875,0,-0.01835813752553947,-0.018190653383819644,1.584962500721156,1.0,0.19785240748789604,0,0,-0.0,-0.018190653383819644,-0.0
2011-05-24,5394.85009765625,0,0.0015397433883911405,0.0015409294018828845,1.584962500721156,1.0,0.1978849526035834,0,0,0.0,0.0015409294018828845,0.0
2011-05-25,5348.9501953125,0,-0.008544496425544794,-0.008508095964277262,1.584962500721156,1.0,0.1955273505348229,0,0,-0.0,-0.008508095964277262,-0.0
2011-05-26,5412.35009765625,0,0.011783080883934626,0.011852774849036685,1.584962500721156,1.0,0.19424672638349227,0,0,0.0,0.011852774849036685,0.0
2011-05-27,5476.10009765625,0,0.01170978923544845,0.011778617208743736,1.584962500721156,1.0,0.19333687391383914,0,0,0.0,0.011778617208743736,0.0
2011-05-30,5473.10009765625,0,-0.0005479852448685878,-0.0005478351283760841,1.584962500721156,1.0,0.1933359917269137,0,0,-0.0,-0.0005478351283760841,-0.0
2011-06-01,5592.0,0,0.021491803578991553,0.021724415819594833,1.584962500721156,1.0,0.19566029857423847,0,0,0.0,0.021724415819594833,0.0
2011-06-02,5550.35009765625,0,-0.007475998503883324,-0.007448122736722129,1.584962500721156,1.0,0.19581616769912696,0,0,-0.0,-0.007448122736722129,-0.0
2011-06-03,5516.75,0,-0.0060720876465728746,-0.0060536897790354205,1.584962500721156,1.0,0.19594232086772811,0,0,-0.0,-0.0060536897790354205,-0.0
2011-06-06,5532.0498046875,0,0.0027694979974720634,0.0027733365999003112,1.584962500721156,1.0,0.19597493489956055,0,0,0.0,0.0027733365999003112,0.0
2011-06-07,5556.14990234375,0,0.004346988013065479,0.004356449870684287,1.584962500721156,1.0,0.1956093463728772,0,0,0.0,0.004356449870684287,0.0
2011-06-08,5526.85009765625,0,-0.005287354136339274,-0.005273400682573426,1.584962500721156,1.0,0.19514225740329064,0,0,-0.0,-0.005273400682573426,-0.0
2011-06-09,5521.0498046875,0,-0.0010500264399477862,-0.0010494753550869262,1.584962500721156,1.0,0.19362059463553422,0,0,-0.0,-0.0010494753550869262,-0.0
2011-06-10,5485.7998046875,0,-0.006405124402290038,-0.0063846553186446275,1.584962500721156,1.0,0.19191956576419963,0,0,-0.0,-0.0063846553186446275,-0.0
2011-06-13,5482.7998046875,0,-0.0005470160606905956,-0.0005468664746818286,1.584962500721156,1.0,0.1919127116313352,0,0,-0.0,-0.0005468664746818286,-0.0
2011-06-14,5500.5,0,0.0032231134450305594,0.003228313260200899,1.584962500721156,1.0,0.19001649497846154,0,0,0.0,0.003228313260200899,0.0
2011-06-15,5447.5,0,-0.00968220936071541,-0.009635487682937871,1.584962500721156,1.0,0.1906769488106052,0,0,-0.0,-0.009635487682937871,-0.0
2011-06-16,5396.75,0,-0.009359867303788395,-0.009316200091785243,1.584962500721156,1.0,0.18905419109615576,0,0,-0.0,-0.009316200091785243,-0.0
2011-06-17,5366.39990234375,0,-0.005639646083818007,-0.005623773133135668,1.584962500721156,1.0,0.1849840442609062,0,0,-0.0,-0.005623773133135668,-0.0
2011-06-20,5257.89990234375,0,-0.020425585533706467,-0.020218396313068876,1.584962500721156,1.0,0.18809619301359687,0,0,-0.0,-0.020218396313068876,-0.0
2011-06-21,5275.85009765625,0,0.0034081334163708894,0.003413947706478515,1.584962500721156,1.0,0.1863997607645368,0,0,0.0,0.003413947706478515,0.0
2011-06-22,5278.2998046875,0,0.0004642168432151349,0.00046432460852874335,1.584962500721156,1.0,0.18545390777236404,0,0,0.0,0.00046432460852874335,0.0
2011-06-23,5320.0,0,0.007869264178642029,0.007900308215813556,1.584962500721156,1.0,0.18568716853766498,0,0,0.0,0.007900308215813556,0.0
2011-06-24,5471.25,0,0.028033806169414976,0.0284304511278195,1.584962500721156,1.0,0.1896402832862548,0,0,0.0,0.0284304511278195,0.0
2011-06-27,5526.60009765625,0,0.010065706387361805,0.010116536012108712,1.584962500721156,1.0,0.18490570507097975,0,0,0.0,0.010116536012108712,0.0
2011-06-28,5545.2998046875,0,0.00337787100253908,0.0033835824378138923,1.584962500721156,1.0,0.18483552229068478,0,0,0.0,0.0033835824378138923,0.0
2011-06-29,5600.4501953125,0,0.009896299617058683,0.009945429925787064,1.584962500721156,1.0,0.18555661472640614,0,0,0.0,0.009945429925787064,0.0
2011-06-30,5647.39990234375,0,0.008348258431096389,0.008383202313011706,1.584962500721156,1.0,0.18504692962181224,0,0,0.0,0.008383202313011706,0.0
2011-07-01,5627.2001953125,0,-0.0035832275147961966,-0.003576815416040713,1.584962500721156,1.0,0.18315020897715448,0,0,-0.0,-0.003576815416040713,-0.0
2011-07-04,5650.5,0,0.0041320193718407065,0.0041405679341048884,1.584962500721156,1.0,0.1823989135020042,0,0,0.0,0.0041405679341048884,0.0
2011-07-05,5632.10009765625,0,-0.0032616450989141907,-0.003256331712901517,1.584962500721156,1.0,0.18182685226854106,0,0,-0.0,-0.003256331712901517,-0.0
2011-07-06,5625.4501953125,0,-0.0011814121090557134,-0.001180714516511805,1.584962500721156,1.0,0.18154636255911957,0,0,-0.0,-0.001180714516511805,-0.0
2011-07-07,5728.9501953125,0,0.018231322343836034,0.018398527478963977,1.584962500721156,1.0,0.17519113584386536,0,0,0.0,0.018398527478963977,0.0
2011-07-08,5660.64990234375,0,-0.011993592594938669,-0.011921956142092904,1.584962500721156,1.0,0.1761336617686167,0,0,-0.0,-0.011921956142092904,-0.0
2011-07-11,5616.10009765625,0,-0.007901219137585697,-0.007870086554735423,1.584962500721156,1.0,0.17652507493591235,0,0,-0.0,-0.007870086554735423,-0.0
2011-07-12,5526.14990234375,0,-0.01614613735199751,-0.016016487197234697,1.584962500721156,1.0,0.16896041299806244,0,0,-0.0,-0.016016487197234697,-0.0
2011-07-13,5585.4501953125,0,0.010673684337305226,0.01073085131903495,1.584962500721156,1.0,0.16985245056173914,0,0,0.0,0.01073085131903495,0.0
2011-07-15,5581.10009765625,0,-0.0007791301274212043,-0.0007788266843558045,1.584962500721156,1.0,0.16985763417351712,0,0,-0.0,-0.0007788266843558045,-0.0
2011-07-18,5567.0498046875,0,-0.002520651503807869,-0.002517477329362028,1.584962500721156,1.0,0.1683017002309652,0,0,-0.0,-0.002517477329362028,-0.0
2011-07-19,5613.5498046875,0,0.008318027607452367,0.008352718519034408,1.584962500721156,1.0,0.16796368914261026,0,0,0.0,0.008352718519034408,0.0
2011-07-20,5567.0498046875,0,-0.008318027607452325,-0.008283528536821905,1.584962500721156,1.0,0.1685392109292287,0,0,-0.0,-0.008283528536821905,-0.0
2011-07-21,5541.60009765625,0,-0.004581970226838186,-0.004571489015568253,1.584962500721156,1.0,0.16834228946917942,0,0,-0.0,-0.004571489015568253,-0.0
2011-07-22,5633.9501953125,0,0.01652754404382657,0.016664879462397142,1.584962500721156,1.0,0.169857829927586,0,0,0.0,0.016664879462397142,0.0
2011-07-25,5680.2998046875,0,0.00819318446303973,0.008226840452647766,1.584962500721156,1.0,0.16840425742406334,0,0,0.0,0.008226840452647766,0.0
2011-07-26,5574.85009765625,0,-0.018738585183611912,-0.018564109405674434,1.584962500721156,1.0,0.16950190447748423,0,0,-0.0,-0.018564109405674434,-0.0
2011-07-27,5546.7998046875,0,-0.005044278986077197,-0.0050315779756199275,1.584962500721156,1.0,0.16870475524677772,0,0,-0.0,-0.0050315779756199275,-0.0
2011-07-28,5487.75,0,-0.01070281423571575,-0.010645742908838685,1.584962500721156,1.0,0.16850147472760493,0,0,-0.0,-0.010645742908838685,-0.0
2011-07-29,5482.0,0,-0.0010483375695179318,-0.0010477882556603202,1.584962500721156,1.0,0.1669440020669189,0,0,-0.0,-0.0010477882556603202,-0.0
2011-08-01,5516.7998046875,0,0.006327948763364648,0.006348012529642455,1.584962500721156,1.0,0.16722369341565746,0,0,0.0,0.006348012529642455,0.0
2011-08-02,5456.5498046875,0,-0.010981260525951745,-0.010921186581540843,1.584962500721156,1.0,0.1676090985528339,0,0,-0.0,-0.010921186581540843,-0.0
2011-08-03,5404.7998046875,0,-0.009529274623523588,-0.009484014964097565,1.584962500721156,1.0,0.16710793765073176,0,0,-0.0,-0.009484014964097565,-0.0
2011-08-04,5331.7998046875,0,-0.013598555890485751,-0.01350651321750862,1.584962500721156,1.0,0.16807640133091295,0,0,-0.0,-0.01350651321750862,-0.0
2011-08-05,5211.25,0,-0.022869105391128044,-0.022609589463865043,1.584962500721156,1.0,0.16728292481980667,0,0,-0.0,-0.022609589463865043,-0.0
2011-08-08,5118.5,0,-0.0179583228351812,-0.017798033101463218,1.584962500721156,1.0,0.1692955621142392,0,0,-0.0,-0.017798033101463218,-0.0
2011-08-09,5072.85009765625,0,-0.008958618282299595,-0.008918609425368706,1.584962500721156,1.0,0.1689760823916796,0,0,-0.0,-0.008918609425368706,-0.0
2011-08-10,5161.0,0,0.017227550071201244,0.017376800151156946,1.584962500721156,1.0,0.17097082803633443,0,0,0.0,0.017376800151156946,0.0
2011-08-11,5138.2998046875,0,-0.004408111716545394,-0.00439841025237353,1.584962500721156,1.0,0.170335075870919,0,0,-0.0,-0.00439841025237353,-0.0
2011-08-12,5072.9501953125,0,-0.012799706514216911,-0.012718138656561795,1.584962500721156,1.0,0.17139765243589317,0,0,-0.0,-0.012718138656561795,-0.0
2011-08-16,5035.7998046875,0,-0.007350178385929561,-0.007323231885723591,1.584962500721156,1.0,0.1696198800875591,0,0,-0.0,-0.007323231885723591,-0.0
2011-08-17,5056.60009765625,0,0.0041219774525322675,0.004130484486176034,1.584962500721156,1.0,0.16987367306611803,0,0,0.0,0.004130484486176034,0.0
2011-08-18,4944.14990234375,0,-0.022489300253336914,-0.02223830106015723,1.584962500721156,1.0,0.1733776569789595,0,0,-0.0,-0.02223830106015723,-0.0
2011-08-19,4845.64990234375,0,-0.02012366463152472,-0.019922535106248862,1.584962500721156,1.0,0.1760150339999876,0,0,-0.0,-0.019922535106248862,-0.0
2011-08-22,4898.7998046875,0,0.010908862177967734,0.010968580771393066,1.584962500721156,1.0,0.17712996775020923,0,0,0.0,0.010968580771393066,0.0
2011-08-23,4948.89990234375,0,0.010175072634902792,0.010227014708441562,1.584962500721156,1.0,0.17779276013520998,0,0,0.0,0.010227014708441562,0.0
2011-08-24,4888.89990234375,0,-0.012198000598804451,-0.012123906561857245,1.584962500721156,1.0,0.17422509035041217,0,0,-0.0,-0.012123906561857245,-0.0
2011-08-25,4839.60009765625,0,-0.010135216467870713,-0.010084028241990728,1.584962500721156,1.0,0.17343242216796442,0,0,-0.0,-0.010084028241990728,-0.0
2011-08-26,4747.7998046875,0,-0.01915078114017379,-0.01896856994717555,1.584962500721156,1.0,0.17410734471357028,0,0,-0.0,-0.01896856994717555,-0.0
2011-08-29,4919.60009765625,0,0.035545934512972804,0.036185243699435654,1.584962500721156,1.0,0.18504087687331008,0,0,0.0,0.036185243699435654,0.0
2011-08-30,5001.0,0,0.016410646200203265,0.016546040476446366,1.584962500721156,1.0,0.18422643401351696,0,0,0.0,0.016546040476446366,0.0
2011-09-02,5040.0,0,0.007768189646510544,0.007798440311937549,1.584962500721156,1.0,0.18450310393083819,0,0,0.0,0.007798440311937549,0.0
2011-09-05,5017.2001953125,0,-0.00453403398630976,-0.004523770771329372,1.584962500721156,1.0,0.18456311547348642,0,0,-0.0,-0.004523770771329372,-0.0
2011-09-06,5064.2998046875,0,0.009343838129813015,0.009387628067742737,1.584962500721156,1.0,0.18549221042863934,0,0,0.0,0.009387628067742737,0.0
2011-09-07,5124.64990234375,0,0.011846324726533429,0.01191677033030114,1.584962500721156,1.0,0.18671070969154793,0,0,0.0,0.01191677033030114,0.0
2011-09-08,5153.25,0,0.005565372643843948,0.005580888099920633,1.584962500721156,1.0,0.18670563415568603,0,0,0.0,0.005580888099920633,0.0
2011-09-09,5059.4501953125,0,-0.0183697632542546,-0.018202067566584157,1.584962500721156,1.0,0.18870996343710306,0,0,-0.0,-0.018202067566584157,-0.0
2011-09-12,4946.7998046875,0,-0.022516956939733934,-0.022265342334898075,1.584962500721156,1.0,0.1916420854005778,0,0,-0.0,-0.022265342334898075,-0.0
2011-09-13,4940.9501953125,0,-0.0011832034704437695,-0.0011825037612108735,1.584962500721156,1.0,0.18779651004412506,0,0,-0.0,-0.0011825037612108735,-0.0
2011-09-14,5012.5498046875,0,0.014387068747856058,0.014491060736237849,1.584962500721156,1.0,0.1895119042573275,0,0,0.0,0.014491060736237849,0.0
2011-09-15,5075.7001953125,0,0.012519756250054883,0.012598456491333954,1.584962500721156,1.0,0.18958689375275853,0,0,0.0,0.012598456491333954,0.0
2011-09-16,5084.25,0,0.0016830410664110814,0.0016844581749324572,1.584962500721156,1.0,0.18732785172060298,0,0,0.0,0.0016844581749324572,0.0
2011-09-19,5031.9501953125,0,-0.010339904240795181,-0.010286631201750551,1.584962500721156,1.0,0.18797410797687283,0,0,-0.0,-0.010286631201750551,-0.0
2011-09-20,5140.2001953125,0,0.021284405456725344,0.021512534066978617,1.584962500721156,1.0,0.19166063706827507,0,0,0.0,0.021512534066978617,0.0
2011-09-21,5133.25,0,-0.0013530403595068234,-0.0013521254130992588,1.584962500721156,1.0,0.19146623218377615,0,0,-0.0,-0.0013521254130992588,-0.0
2011-09-22,4923.64990234375,0,-0.041688881314134854,-0.04083185070983297,1.584962500721156,1.0,0.20208918020571365,0,0,-0.0,-0.04083185070983297,-0.0
2011-09-23,4867.75,0,-0.011418287525742744,-0.011353346288317634,1.584962500721156,1.0,0.2018024649254917,0,0,-0.0,-0.011353346288317634,-0.0
2011-09-26,4835.39990234375,0,-0.006667982633315816,-0.006645800966822435,1.584962500721156,1.0,0.20166538745296755,0,0,-0.0,-0.006645800966822435,-0.0
2011-09-27,4971.25,0,0.027707482159485847,0.02809490433054007,1.584962500721156,1.0,0.20680243170184828,0,0,0.0,0.02809490433054007,0.0
2011-09-28,4945.89990234375,0,-0.005112386748091802,-0.005099340740507885,1.584962500721156,1.0,0.20687922372337,0,0,-0.0,-0.005099340740507885,-0.0
2011-09-29,5015.4501953125,0,0.013964256346404452,0.014062212002267094,1.584962500721156,1.0,0.20835860710928236,0,0,0.0,0.014062212002267094,0.0
2011-09-30,4943.25,0,-0.014500177519274064,-0.014395556231418527,1.584962500721156,1.0,0.20866446374740014,0,0,-0.0,-0.014395556231418527,-0.0
2011-10-03,4849.5,0,-0.019147402767341518,-0.018965255651646196,1.584962500721156,1.0,0.20885276747448817,0,0,-0.0,-0.018965255651646196,-0.0
2011-10-04,4772.14990234375,0,-0.016078690212319283,-0.015950118085627407,1.584962500721156,1.0,0.2102821156788449,0,0,-0.0,-0.015950118085627407,-0.0
2011-10-05,4751.2998046875,0,-0.004378692933928154,-0.0043691204347980905,1.584962500721156,1.0,0.20999461282993592,0,0,-0.0,-0.0043691204347980905,-0.0
2011-10-07,4888.0498046875,0,0.028375187287192356,0.02878159779879308,1.584962500721156,1.0,0.21470771454189527,0,0,0.0,0.02878159779879308,0.0
2011-10-10,4979.60009765625,0,0.01855617514435224,0.01872941083393953,1.584962500721156,1.0,0.2161678388480691,0,0,0.0,0.01872941083393953,0.0
2011-10-11,4974.35009765625,0,-0.0010548576964528867,-0.0010543015296491376,1.584962500721156,1.0,0.2161661296728239,0,0,-0.0,-0.0010543015296491376,-0.0
2011-10-12,5099.39990234375,0,0.024828138159656368,0.02513892312212196,1.584962500721156,1.0,0.21722125728993788,0,0,0.0,0.02513892312212196,0.0
2011-10-13,5077.85009765625,0,-0.00423490371061113,-0.004225949150917785,1.584962500721156,1.0,0.21701630908137315,0,0,-0.0,-0.004225949150917785,-0.0
2011-10-14,5132.2998046875,0,0.010665900841971407,0.010722984330786334,1.584962500721156,1.0,0.21771238621109862,0,0,0.0,0.010722984330786334,0.0
2011-10-17,5118.25,0,-0.0027412799807702906,-0.0027375261037299037,1.584962500721156,1.0,0.21765164874956147,0,0,-0.0,-0.0027375261037299037,-0.0
2011-10-18,5037.5,0,-0.015902656477749584,-0.015776876862208744,1.584962500721156,1.0,0.21891285428544546,0,0,-0.0,-0.015776876862208744,-0.0
2011-10-19,5139.14990234375,0,0.019977749866985615,0.02017864066377162,1.584962500721156,1.0,0.22160651945226892,0,0,0.0,0.02017864066377162,0.0
2011-10-20,5091.89990234375,0,-0.009236654465073555,-0.00919412760823557,1.584962500721156,1.0,0.22205477473218374,0,0,-0.0,-0.00919412760823557,-0.0
2011-10-21,5049.9501953125,0,-0.008272641750434453,-0.008238517613423868,1.584962500721156,1.0,0.22220782634290462,0,0,-0.0,-0.008238517613423868,-0.0
2011-10-24,5098.35009765625,0,0.009538596201786407,0.009584233600694825,1.584962500721156,1.0,0.2228955488304529,0,0,0.0,0.009584233600694825,0.0
2011-10-25,5191.60009765625,0,0.018124976515835178,0.018290230802876284,1.584962500721156,1.0,0.2250430343124796,0,0,0.0,0.018290230802876284,0.0
2011-10-28,5360.7001953125,0,0.03205264636282784,0.03257186502723708,1.584962500721156,1.0,0.23105166734244068,0,0,0.0,0.03257186502723708,0.0
2011-10-31,5326.60009765625,0,-0.006381445723893785,-0.0063611275418961055,1.584962500721156,1.0,0.230770130417382,0,0,-0.0,-0.0063611275418961055,-0.0
2011-11-01,5257.9501953125,0,-0.012971900191361616,-0.012888127714704267,1.584962500721156,1.0,0.23158911794598663,0,0,-0.0,-0.012888127714704267,-0.0
2011-11-02,5258.4501953125,0,9.508957091864603e-05,9.509409207519859e-05,1.584962500721156,1.0,0.22905318114779738,0,0,0.0,9.509409207519859e-05,0.0
2011-11-03,5265.75,0,0.001387241922938985,0.0013882045881137284,1.584962500721156,1.0,0.2289930241726212,0,0,0.0,0.0013882045881137284,0.0
2011-11-04,5284.2001953125,0,0.003497687435602619,0.0035038114822198985,1.584962500721156,1.0,0.2290674808290713,0,0,0.0,0.0035038114822198985,0.0
2011-11-08,5289.35009765625,0,0.0009741104185977595,0.0009745850182432125,1.584962500721156,1.0,0.22868810067799464,0,0,0.0,0.0009745850182432125,0.0
2011-11-09,5221.0498046875,0,-0.012996889754193604,-0.012912794900646563,1.584962500721156,1.0,0.22468516868149366,0,0,-0.0,-0.012912794900646563,-0.0
2011-11-11,5168.85009765625,0,-0.01004824814991453,-0.009997933171291495,1.584962500721156,1.0,0.22452274230948185,0,0,-0.0,-0.009997933171291495,-0.0
2011-11-14,5148.35009765625,0,-0.003973951574149737,-0.003966065877842984,1.584962500721156,1.0,0.22447764287980065,0,0,-0.0,-0.003966065877842984,-0.0
2011-11-15,5068.5,0,-0.01563137811895635,-0.015509842209954106,1.584962500721156,1.0,0.22508874522003747,0,0,-0.0,-0.015509842209954106,-0.0
2011-11-16,5030.4501953125,0,-0.007535433683540195,-0.0075071134827858765,1.584962500721156,1.0,0.22476811477789468,0,0,-0.0,-0.0075071134827858765,-0.0
2011-11-17,4934.75,0,-0.01920746911581733,-0.019024181056732425,1.584962500721156,1.0,0.22673231394029716,0,0,-0.0,-0.019024181056732425,-0.0
2011-11-18,4905.7998046875,0,-0.005883874256683862,-0.0058665981686002455,1.584962500721156,1.0,0.22665240939968065,0,0,-0.0,-0.0058665981686002455,-0.0
2011-11-21,4778.35009765625,0,-0.026322819719387578,-0.025979394207947815,1.584962500721156,1.0,0.23039376061693134,0,0,-0.0,-0.025979394207947815,-0.0
2011-11-22,4812.35009765625,0,0.007090231524927415,0.007115426727873464,1.584962500721156,1.0,0.23087459637186827,0,0,0.0,0.007115426727873464,0.0
2011-11-23,4706.4501953125,0,-0.02225160074786096,-0.022005859963373453,1.584962500721156,1.0,0.23089972618586674,0,0,-0.0,-0.022005859963373453,-0.0
2011-11-25,4710.0498046875,0,0.0007645323740951998,0.0007648247034643951,1.584962500721156,1.0,0.23035134831096263,0,0,0.0,0.0007648247034643951,0.0
2011-11-28,4851.2998046875,0,0.02954818779399277,0.02998906717704486,1.584962500721156,1.0,0.2361063018196663,0,0,0.0,0.02998906717704486,0.0
2011-11-29,4805.10009765625,0,-0.009568795826361632,-0.00952316057371061,1.584962500721156,1.0,0.23521587464274907,0,0,-0.0,-0.00952316057371061,-0.0
2011-11-30,4832.0498046875,0,0.00559289365719913,0.005608563085791829,1.584962500721156,1.0,0.23462094236161846,0,0,0.0,0.005608563085791829,0.0
2011-12-01,4936.85009765625,0,0.021456727931786077,0.021688578802951275,1.584962500721156,1.0,0.2377730327749741,0,0,0.0,0.021688578802951275,0.0
2011-12-02,5050.14990234375,0,0.02269043070647762,0.022949816673852208,1.584962500721156,1.0,0.2411439341395588,0,0,0.0,0.022949816673852208,0.0
2011-12-05,5039.14990234375,0,-0.00218052879217037,-0.0021781531662842246,1.584962500721156,1.0,0.24062442204502973,0,0,-0.0,-0.0021781531662842246,-0.0
2011-12-07,5062.60009765625,0,0.004642806926756286,0.004653601454005729,1.584962500721156,1.0,0.24051608120911588,0,0,0.0,0.004653601454005729,0.0
2011-12-08,4943.64990234375,0,-0.023776299598409673,-0.023495870307348232,1.584962500721156,1.0,0.24343971091155286,0,0,-0.0,-0.023495870307348232,-0.0
2011-12-09,4866.7001953125,0,-0.01568777554509722,-0.01556536335527492,1.584962500721156,1.0,0.24273894674403063,0,0,-0.0,-0.01556536335527492,-0.0
2011-12-12,4764.60009765625,0,-0.02120252082692823,-0.02097932758516552,1.584962500721156,1.0,0.24435024033872646,0,0,-0.0,-0.02097932758516552,-0.0
2011-12-13,4800.60009765625,0,0.007527321801210558,0.007555723305657569,1.584962500721156,1.0,0.2431914269435319,0,0,0.0,0.007555723305657569,0.0
2011-12-14,4763.25,0,-0.007810722075448438,-0.0077802976495553455,1.584962500721156,1.0,0.24334439806423358,0,0,-0.0,-0.0077802976495553455,-0.0
2011-12-15,4746.35009765625,0,-0.003554286186905766,-0.003547977188631757,1.584962500721156,1.0,0.24288847917062417,0,0,-0.0,-0.003547977188631757,-0.0
2011-12-16,4651.60009765625,0,-0.02016465475128,-0.01996270777555742,1.584962500721156,1.0,0.24486104926471455,0,0,-0.0,-0.01996270777555742,-0.0
2011-12-19,4613.10009765625,0,-0.008311164053918654,-0.008276721814370669,1.584962500721156,1.0,0.24470613993558615,0,0,-0.0,-0.008276721814370669,-0.0
2011-12-20,4544.2001953125,0,-0.015048365861574937,-0.014935705032447788,1.584962500721156,1.0,0.2452234622088094,0,0,-0.0,-0.014935705032447788,-0.0
2011-12-21,4693.14990234375,0,0.03225224047519715,0.0327779808611639,1.584962500721156,1.0,0.25149318050304903,0,0,0.0,0.0327779808611639,0.0
2011-12-22,4733.85009765625,0,0.00863486755049247,0.008672255555309372,1.584962500721156,1.0,0.2512335530886588,0,0,0.0,0.008672255555309372,0.0
2011-12-23,4714.0,0,-0.00420204102712772,-0.004193224805761786,1.584962500721156,1.0,0.24862864266183882,0,0,-0.0,-0.004193224805761786,-0.0
2011-12-27,4750.5,0,0.007713071150727649,0.0077428935086973905,1.584962500721156,1.0,0.24741210856504428,0,0,0.0,0.0077428935086973905,0.0
2011-12-28,4705.7998046875,0,-0.00945412670476182,-0.009409576952426058,1.584962500721156,1.0,0.2474595942982469,0,0,-0.0,-0.009409576952426058,-0.0
2011-12-29,4646.25,0,-0.012735306330580514,-0.012654555476028118,1.584962500721156,1.0,0.24634384666793258,0,0,-0.0,-0.012654555476028118,-0.0
2011-12-30,4624.2998046875,0,-0.004735476707182386,-0.004724282015065917,1.584962500721156,1.0,0.2463566490853113,0,0,-0.0,-0.004724282015065917,-0.0
2012-01-03,4765.2998046875,0,0.03003548729238125,0.030491102643706913,1.584962500721156,1.0,0.25101475338986146,0,0,0.0,0.030491102643706913,0.0
2012-01-04,4749.64990234375,0,-0.0032895426540406015,-0.0032841380364684314,1.584962500721156,1.0,0.2508017978633338,0,0,-0.0,-0.0032841380364684314,-0.0
2012-01-05,4749.9501953125,0,6.322223372845206e-05,6.322423229598861e-05,1.584962500721156,1.0,0.2506750608454304,0,0,0.0,6.322423229598861e-05,0.0
2012-01-06,4754.10009765625,0,0.0008732913820035912,0.0008736728119476123,1.584962500721156,1.0,0.2479574032522407,0,0,0.0,0.0008736728119476123,0.0
2012-01-09,4742.7998046875,0,-0.0023797867552800087,-0.0023769573077186967,1.584962500721156,1.0,0.24573590196841158,0,0,-0.0,-0.0023769573077186967,-0.0
2012-01-10,4849.5498046875,0,0.022258239444290267,0.022507802225701035,1.584962500721156,1.0,0.24791780269438055,0,0,0.0,0.022507802225701035,0.0
2012-01-11,4860.9501953125,0,0.002348055375701594,0.002350814216606434,1.584962500721156,1.0,0.24734347995611244,0,0,0.0,0.002350814216606434,0.0
2012-01-12,4831.25,0,-0.006128698887331798,-0.0061099567202190785,1.584962500721156,1.0,0.2467175345135822,0,0,-0.0,-0.0061099567202190785,-0.0
2012-01-13,4866.0,0,0.0071670110077358545,0.007192755498059533,1.584962500721156,1.0,0.24642975357694394,0,0,0.0,0.007192755498059533,0.0
2012-01-16,4873.89990234375,0,0.0016221735654996564,0.0016234900007705555,1.584962500721156,1.0,0.24428659981095574,0,0,0.0,0.0016234900007705555,0.0
2012-01-17,4967.2998046875,0,0.01898197568577206,0.019163278732670763,1.584962500721156,1.0,0.23903401715773515,0,0,0.0,0.019163278732670763,0.0
2012-01-18,4955.7998046875,0,-0.0023178251959906026,-0.0023151411133163213,1.584962500721156,1.0,0.23746635526402915,0,0,-0.0,-0.0023151411133163213,-0.0
2012-01-19,5018.39990234375,0,0.012552569924145546,0.012631684112227148,1.584962500721156,1.0,0.23804949890268418,0,0,0.0,0.012631684112227148,0.0
2012-01-20,5048.60009765625,0,0.005999858132263353,0.006017893332573188,1.584962500721156,1.0,0.23813995840844493,0,0,0.0,0.006017893332573188,0.0
2012-01-23,5046.25,0,-0.000465603288007518,-0.0004654949116174034,1.584962500721156,1.0,0.23762337829373856,0,0,-0.0,-0.0004654949116174034,-0.0
2012-01-24,5127.35009765625,0,0.015943582375194214,0.016071359456279355,1.584962500721156,1.0,0.23830161390653065,0,0,0.0,0.016071359456279355,0.0
2012-01-25,5158.2998046875,0,0.006018054422187115,0.00603619929237853,1.584962500721156,1.0,0.23833271870370754,0,0,0.0,0.00603619929237853,0.0
2012-01-27,5204.7001953125,0,0.008955071062037441,0.008995287668784657,1.584962500721156,1.0,0.2367464966546127,0,0,0.0,0.008995287668784657,0.0
2012-01-30,5087.2998046875,0,-0.022814901479942987,-0.02255660964501549,1.584962500721156,1.0,0.23682836462476747,0,0,-0.0,-0.02255660964501549,-0.0
2012-01-31,5199.25,0,0.021767184851403856,0.022005818333990845,1.584962500721156,1.0,0.2395167459595305,0,0,0.0,0.022005818333990845,0.0
2012-02-01,5235.7001953125,0,0.006986203648760355,0.007010664098187291,1.584962500721156,1.0,0.23862605704057982,0,0,0.0,0.007010664098187291,0.0
2012-02-02,5269.89990234375,0,0.006510780445565732,0.0065320216504889395,1.584962500721156,1.0,0.23797886110110267,0,0,0.0,0.0065320216504889395,0.0
2012-02-03,5325.85009765625,0,0.01056097309606885,0.010616937010059058,1.584962500721156,1.0,0.23857549884511348,0,0,0.0,0.010616937010059058,0.0
2012-02-06,5361.64990234375,0,0.006699403711750445,0.006721894914626825,1.584962500721156,1.0,0.23808343207685095,0,0,0.0,0.006721894914626825,0.0
